tic,name,ra,dec,tmag,ctl,sector 
231064750,CD-60 416,31.884972,-59.672611,9.143,0,2
201426753,CD-35 2722,92.33001524,-35.82552959,9.151,1, 
165823257,CD-40 8031,204.4885202,-41.5784112,9.159,1, 
57513388,TWA 5 Aa,172.9798242,-34.60765084,9.165,1, 
454961345,RX J1158.5-7754A,179.6165426,-77.90825615,9.171,0, 
394210384,CD-78 24,10.586272,-77.7945,9.179,0,1
339812943,MP Mus,200.5309665,-69.63681102,9.185,0, 
435928142,V989 Tau,65.85587668,15.76301267,9.18642,1, 
161476008,HD 31242,72.973264,-46.786976,9.191,1, 
359740883,HIP 46063,140.8955123,-61.19322832,9.193,0, 
