tic,name,ra,dec,tmag,ctl,sector 
12787754,2594993646533642496,337.80789,-17.081211,11.212,0,-1 
56000236,3199896668704440064,69.73110799999999,-6.673611500000001,11.798,0,-1 
156460685,5114686272872474880,56.857437,-12.541903999999999,11.907,0,-1 
8938429,2433715455609798784,354.21697,-11.417146,10.987,1,-1 
262626092,2659235357870273024,348.75126,3.6423866,11.397,0,-1 
257343643,2554073839542045440,8.4228996,4.319350599999999,11.166,1,-1 
210090143,2731715855863411200,339.56877000000003,12.706122,11.905,1,-1 
423442532,5106733402188456320,51.104971,-15.834822,10.774,0,-1 
89526411,2390974419276875776,357.13521000000003,-18.549263,10.837,0,-1 
250355363,2623535349187742976,341.62889,-5.9641614999999994,11.037,0,-1 
224213772,2612073116562162304,343.112,-5.086802099999999,11.309,0,-1 
38137497,2619107001682776320,332.74523,-7.9577402,11.41,0,-1 
71089681,3172630287868034944,66.70074100000001,-15.429838,11.514,0,-1 
141287580,5161117923061794688,44.966794,-9.7932655,11.296,0,-1 
176071826,2628291218014606080,337.3583,-3.336689,11.795,0,-1 
244175217,2543516161389433472,7.116463700000001,-0.46226832,11.282,0,-1 
212963433,2528384544928958720,9.4683784,-3.8384538999999998,11.065,0,-1 
55893164,5155187986271622912,50.138715999999995,-14.282878,11.005,0,-1 
405305422,2752136947888573056,2.8904591,8.752680400000001,11.483,0,-1 
64008790,5129876953722430208,37.368578,-20.204657,10.936,0,-1 
114749459,2339984636258635136,359.22381,-23.290177,10.759,0,-1 
437710094,2846635711687434368,359.11711,20.612679999999997,11.808,0,-1 
144575405,5085954625291316224,52.595318000000006,-24.373903,11.205,0,-1 
34267639,3195826963854173056,61.622601,-7.592284200000001,12.218,0,-1 
114501073,2349094158814399104,11.824961,-22.75224,10.169,0,-1 
422726848,2742946164551127424,357.8403,3.7824828999999998,11.705,0,-1 
12631414,3247412647814482816,53.128820999999995,-6.219199400000001,11.527,0,-1 
241579057,2508964107269556864,25.655012,-0.79748131,11.399,0,-1 
80453023,4975223840046231424,11.910333999999999,-47.696058,10.739,1,-1 
37903382,3191365111308746880,66.12659000000001,-10.683995,12.082,0,-1 
38049622,3197607794734344320,67.965194,-8.900961500000001,12.335,0,-1 
117745508,3171136944919260928,69.1504,-17.789912,12.017,0,-1 
212956453,2542293263941291904,8.6801194,-2.1283071,12.004,0,-1 
49590130,2630280165829126656,349.79675,-8.5629244,11.846,0,-1 
231303250,3206907086126334464,78.356437,-8.331172200000001,12.442,0,-1 
422460501,2659702787750762624,351.38677,3.5451236000000006,11.993,0,-1 
117735557,3177883999240571904,68.896902,-12.796552,11.949,0,-1 
145964471,2604338460282062720,341.73017999999996,-12.318989,11.761,0,-1 
251064437,2488721720245150336,36.722085,-5.2958872999999995,11.721,0,-1 
38397842,2548016565561470592,3.8532608999999995,2.0347972,11.822,0,-1 
244165238,2540261774473566336,5.9508807,-3.5931982000000002,11.872,0,-1 
300942493,2448500283527252608,1.6820534,-2.4480104,11.938,0,-1 
37763129,2430016221753453696,5.3125456,-8.4472132,11.96,0,-1 
422605052,2647133102102550656,353.68514,1.8767741000000002,11.957,0,-1 
98855268,5159567164990031360,46.191516,-12.282739999999999,11.699,0,-1 
325707772,5081912751826042624,56.756510999999996,-26.269765000000003,12.094,0,-1 
120888774,5118895478259982336,36.52899,-24.913610000000002,10.852,0,-1 
251081955,2488896168932236416,37.355512,-5.3363736,11.697,0,-1 
72729895,5117016378528360448,34.310955,-27.278299,11.677,0,-1 
257484419,5149427640557882368,30.742787,-13.629654,11.112,0,-1 
274037216,3266996908409415936,48.603436,1.1583473,12.249,0,-1 
144110354,4832163770817481856,59.572658,-46.570266,12.1,0,-1 
1122408,2488357953694890880,36.649341,-6.300582,12.264,0,-1 
422594721,2647463952023533312,353.48241,3.0466467999999995,12.367,0,-1 
293308202,2643409335392865152,356.16868999999997,1.1227212,12.316,0,-1 
70490059,5016545548604176384,22.148791,-31.963415,11.66,0,-1 
365073057,2586208995304374656,21.221702,11.202010000000001,11.361,0,-1 
248349830,2531488844210764544,17.237538,-3.0255415,12.172,0,-1 
