tic,name,ra,dec,tmag,ctl,sector,prob 
243565535,6108641210973393664,206.82203804430097,-44.510697419303995,13.377,-1,-1,0.7295780891813018 
243621789,6108605060227272960,207.27811533558892,-44.221612737824,11.399,-1,-1,0.940845917564685 
243566027,6108664919192932608,206.760987376437,-44.1488703927065,12.393,-1,-1,0.7591095191217323 
243621045,6108701306156788992,207.25788913593104,-43.66568241684949,13.188,-1,-1,0.8413478891474033 
276004385,6108723944924367616,208.226196350648,-43.87194916255299,8.95,-1,-1,0.8346410676383057 
243584609,6108862178451816448,206.85717444369,-43.853788913722894,13.292,-1,-1,0.8069359041901463 
275708941,6109018893218347520,207.71134623216,-42.9553363580651,13.103,-1,-1,0.8055277569696918 
275709825,6108994463444121728,207.71518434667306,-43.278267459842105,13.396,-1,-1,0.8194491341363155 
243647020,6109087784487667712,207.403985073817,-42.4738129920491,3.515,-1,-1,0.5347906431180145 
359916747,6109207833117469440,209.74988618799307,-44.44796269104071,11.76,-1,-1,0.9290069059792263 
242218420,6109290472588783872,211.23006071555002,-43.6988598870836,13.22,-1,-1,0.899960961954883 
242218438,6109290506948525952,211.238262626527,-43.6877059726434,13.458,-1,-1,0.8845373502078959 
242245375,6109323045620889344,211.7086175980831,-43.3762514426386,12.971,-1,-1,0.6480071223950475 
359765519,6109433787057590272,209.46129215367205,-43.854125312467,12.964,-1,-1,0.8403605162055892 
242120692,6109481615813970816,210.07509400781498,-43.2052692962226,13.1,-1,-1,0.8058654430243932 
359765055,6109493882240229888,209.50185416429102,-43.553281126099904,12.034,-1,-1,0.5871451215836136 
242166819,6109555764128640512,210.55669757266298,-43.3231910954146,13.374,-1,-1,0.7266975868808725 
359918857,6109524359328892288,209.71036660662296,-43.281194272999,12.904,-1,-1,0.8487375018188984 
242119996,6109644549692839424,210.08286427788408,-42.6931694134813,13.165,-1,-1,0.3700295054337323 
242149073,6109646679996673024,210.20919210161802,-42.61334164046381,12.076,-1,-1,0.8644053084413147 
242149069,6109646679996671360,210.206956976562,-42.6159017015826,10.096,-1,-1,0.005093159996212616 
242169230,6109678806352379392,210.64596826686503,-42.3466651390926,12.966,-1,-1,0.8463614139444037 
242292662,6109749243816339072,212.31918968718003,-42.733479005766505,12.962,-1,-1,0.8751757507535298 
242267549,6109793705316518528,211.754738733351,-42.55025215585611,9.485,-1,-1,0.8104416501088225 
242267306,6109773566213318912,211.81491771498,-42.708091400844005,12.393,-1,-1,0.7049595003754228 
242316748,6109757795093391232,212.49092620889596,-42.5560507361237,10.661,-1,-1,0.9324016665522654 
179545129,6109935198719364352,212.707957250105,-41.6694202217274,12.957,-1,-1,0.8376324872267499 
179497082,6109931144270181760,212.52475335133,-41.795199856357,12.355,-1,-1,0.7409316837741928 
179413905,6110024770257915776,212.25105692967603,-41.8132034415473,8.682,-1,-1,0.8429702616451535 
179293768,6110060439966546048,211.560101192786,-41.774210091963795,13.558,-1,-1,0.786437043549998 
179413905,6110024018639613952,212.25212911036203,-41.814103305313296,8.682,-1,-1,0.7626939924567939 
179413040,6110141563309613056,212.042140229737,-41.3980405282772,10.652,-1,-1,0.9883564329185986 
179496300,6110126376304305920,212.33421308054798,-41.4854016443138,12.377,-1,-1,0.7278284461959433 
179292549,6110115621706655616,211.5422132938919,-41.1747858349219,8.104,-1,-1,0.7963336011165368 
179292555,6110115278109271808,211.511397773547,-41.1797193748632,4.677,-1,-1,0.001377415512355278 
179292585,6110115067652803712,211.50161993268895,-41.2070087727987,10.443,-1,-1,0.9160836057353189 
179412248,6110217807568562688,212.14452480547197,-40.813129888077796,12.2,-1,-1,0.8309449755806189 
179412634,6110195989135088768,212.03431361836306,-41.105281973885205,12.467,-1,-1,0.775951434778343 
420458522,6110292196402726784,209.24297680227198,-42.7451837785251,13.015,-1,-1,0.5467245248711389 
179130687,6110461521194069120,210.58622217910803,-41.7475428775721,9.733,-1,-1,0.9374034954389001 
420460048,6110385929769619328,209.35418150764298,-42.17834935332459,13.62,-1,-1,0.7815318815554717 
359762838,6110381256845438080,209.56763593011797,-42.1008403570414,4.383,-1,-1,0.9503613998471642 
242119768,6110400429578451712,210.049057096594,-42.509393076248,11.589,-1,-1,0.8159048755704077 
307143242,6110566073576669056,208.516188237578,-42.0765909945231,13.496,-1,-1,0.5238189462448885 
179292538,6110865832235389184,211.469204749061,-41.168163660378,12.171,-1,-1,0.8946763399856443 
179132678,6110948707924708480,210.80440460937206,-40.5924137442946,11.893,-1,-1,0.8899333918317908 
179291515,6111042819247380864,211.41187540863905,-40.342294535514604,10.574,-1,-1,0.9381272212200064 
179099805,6111335598580052736,210.44023900239299,-39.4387199629731,7.373,-1,-1,0.867139889290904 
179029582,6111239494390802816,210.31428549982496,-39.57237009661161,13.266,-1,-1,0.201095402936705 
243381460,6111548074901230080,205.00686919572604,-43.81586607675689,11.995,-1,-1,0.8491290581734682 
243427058,6111637861196573568,205.47337763819698,-43.1768121498434,8.257,-1,-1,0.6899804079195021 
243430178,6111639819702029952,205.681729079343,-43.185817842831106,7.104,-1,-1,0.8978981090142304 
243381374,6111596011034746624,204.90716476616402,-43.752255532509096,11.817,-1,-1,0.2029568290837802 
243396962,6111848383314310272,205.232581946002,-42.7474818550096,11.322,-1,-1,0.6231952860299891 
243379962,6111841648805665024,204.983624781146,-42.6734844907924,12.85,-1,-1,0.8493880611424176 
243341756,6111891710944533504,204.70554635326604,-42.62326531654129,10.384,-1,-1,0.9838473179479166 
243618821,6112165351900414336,207.01045045642604,-41.994073084258495,8.459,-1,-1,0.9490404722292829 
243582295,6112163324676559488,206.92497485547997,-42.0692835638625,13.414,-1,-1,0.8645343323965804 
166447153,6112195451031438464,207.37600138998897,-41.687800252361605,3.7,-1,-1,0.7273530072205066 
166061741,6112326395995741184,205.66961209859699,-41.72392309857952,12.641,-1,-1,0.8936478248239426 
166302995,6112460673852380416,206.325222721735,-41.0339176466081,11.777,-1,-1,0.9413134291941866 
165823257,6112762829087987712,204.48851339859698,-41.57841464677561,9.159,-1,-1,0.9948523140549737 
165823121,6112738609775733376,204.38781497362098,-41.68908307822661,13.336,-1,-1,0.7044773091631024 
165729961,6113000942074857216,204.17027220939704,-40.7267598291543,10.937,-1,-1,0.9660703837102308 
165729960,6113000946373209216,204.17120195770102,-40.72781411453429,12.882,-1,-1,0.8979876890728884 
165775281,6112995173937284736,204.323918476285,-40.89796553577921,7.441,-1,-1,0.8636807023136419 
166144140,6113118594119995520,205.88759947118803,-41.075788428909,13.373,-1,-1,0.8899297794910579 
166667038,6113637323093407872,208.14556577604202,-41.728783419966504,11.976,-1,-1,0.41301863673244865 
166527623,6113920619134019456,207.52600097462303,-40.83589606749979,9.175,-1,-1,0.9044905993517598 
166623239,6114080426275127680,208.01668077489097,-39.7985520349661,13.064,-1,-1,0.8962502897230477 
166844851,6114275452153634560,209.07331546506498,-39.655171444210296,12.525,-1,-1,0.9026126275057277 
179003229,6114252053172241280,210.03565243701001,-39.303033759158296,12.877,-1,-1,0.8912459670853115 
166889771,6114270641790982144,209.19912297696206,-39.74890750265241,11.75,-1,-1,0.934113822273802 
166843863,6114536929757358592,209.12341742727193,-38.6536010224281,9.879,-1,-1,0.8262288228652058 
178931743,6114656192408518784,209.491961399677,-37.9930005313704,12.021,-1,-1,0.8104567795747321 
166320868,6114899317619689088,206.675744536823,-38.8983366421839,11.608,-1,-1,0.9664894687569736 
166525709,6114913783071009152,207.60979784587,-39.10481743699849,11.599,-1,-1,0.9082179327733875 
166624597,6115333044894416768,208.085014768373,-38.4264191988823,11.181,-1,-1,0.8374804291038881 
166577186,6115448562335145600,207.93875658128502,-37.6989778680284,12.082,-1,-1,0.8757273420447276 
166577188,6115448562335144704,207.94008985343498,-37.7002444783692,11.315,-1,-1,0.8658082409628409 
166387228,6115708661259222912,207.05360692331297,-36.9919771731163,13.192,-1,-1,0.6828457057958306 
179793013,6115955334119282048,214.06293362849303,-40.77832017845171,12.668,-1,-1,0.7819361886283853 
179829109,6116048792607330688,214.26926797342003,-40.6353834597286,11.748,-1,-1,0.8368646533833292 
179878368,6116044085323356160,214.55018340414497,-40.56862462664159,11.45,-1,-1,0.8769684825120201 
179789552,6116022713566398848,213.81748402363894,-40.4904491899254,13.285,-1,-1,0.709317980328633 
179829114,6116051713185092352,214.263583165981,-40.6321477175836,13.051,-1,-1,0.7373594098920963 
179793360,6116103802548342656,214.01275220777907,-40.5096271136433,12.612,-1,-1,0.8566730486542454 
179908085,6116150703591895808,214.70453619610007,-39.7396873448549,11.935,-1,-1,0.8880882478344244 
179672134,6116290719527020928,213.21999171408402,-39.824461480610296,13.269,-1,-1,0.6082453929917848 
179717813,6116333153803814272,213.53681254901403,-39.8502001534209,13.161,-1,-1,0.5737245622777115 
167480388,6116497702589633152,215.759191594957,-39.511907448894206,4.996,-1,-1,0.8577878155992704 
180028859,6116567452858755968,215.346535377002,-39.1206238690803,10.654,-1,-1,0.5777896325111919 
180022332,6116585045044519168,215.17532130092704,-38.9231159368961,12.749,-1,-1,0.698381164342037 
167480737,6116598685860659712,215.86322642516498,-39.219834370701705,13.04,-1,-1,0.7315466492936172 
167442161,6116670016677854592,215.54394143029694,-38.7441665142967,12.251,-1,-1,0.6957088717089013 
180028370,6116683004659017984,215.451825903241,-38.6809312507576,7.909,-1,-1,0.7275387761737806 
179959875,6116779040129394432,215.09499988036202,-38.7407311139964,12.988,-1,-1,0.665016869710117 
179875966,6116840956377640064,214.530407064341,-38.5104119367881,13.273,-1,-1,0.4834437397299575 
179875936,6116842124608764544,214.53702209247402,-38.4825333554879,13.408,-1,-1,0.4600790010725246 
179958420,6117010075010195072,215.053988706725,-37.4141148981639,12.44,-1,-1,0.7641720468276085 
179367270,6117102949382766976,211.88018141322104,-39.5379761974412,13.09,-1,-1,0.7581077296638534 
179410344,6117114769132984576,212.03897230542196,-39.2142674287295,11.932,-1,-1,0.9411831623274143 
179410910,6117087934176980864,212.02609307526603,-39.677929743457206,12.816,-1,-1,0.8286757910289985 
179367009,6117085769513415168,211.94957794786598,-39.76197035999049,11.081,-1,-1,0.9200371596317095 
179623765,6117263134483442304,213.150408991038,-38.5129009788261,10.046,-1,-1,0.8874634787050625 
179623744,6117216336519775616,213.19533036637398,-38.52292656051371,10.35,-1,-1,0.8961577331301077 
179449463,6117442595397778432,212.279619464952,-38.4539232767677,12.611,-1,-1,0.33928178655718627 
179368022,6117335633532511488,211.87428661467297,-38.907472072012894,13.374,-1,-1,0.9062626523202342 
179743858,6117585222671394304,213.689460168949,-38.38128369938939,8.392,-1,-1,0.7166402263331967 
179816840,6117796260185683328,214.04561433847402,-37.2607625045374,12.536,-1,-1,0.9042797042284842 
179905128,6117782859888638464,214.84924218338298,-37.003082668059704,5.908,-1,-1,0.7523783568657805 
179819049,6117846081806596224,214.23323895123693,-36.7971665868884,12.767,-1,-1,0.8778184285728798 
179570253,6117984036153998464,212.94932901346104,-36.8743408880509,13.299,-1,-1,0.8963648552002191 
241865436,6118348386817775232,217.47399080521703,-36.95068363836949,12.608,-1,-1,0.7868922370876081 
241865918,6118320486710029824,217.52557309908502,-37.42753419470911,13.386,-1,-1,0.8231324915507207 
241846239,6118419099159515136,217.16341980531098,-36.5732785902062,12.927,-1,-1,0.6425037868830846 
167596713,6118457719507073280,216.25407569163,-37.4471791011381,6.556,-1,-1,1.3496021280736927e-112 
167670025,6118580864809003904,216.435160280238,-36.87958593198551,8.977,-1,-1,0.5886170793132849 
392753815,6118842582930395520,218.02631240301,-35.7472598812422,10.132,-1,-1,0.7360837169854324 
126047307,6119063344257125888,216.91776562336997,-35.732037448354895,12.627,-1,-1,0.521093252465611 
392752922,6119157245119325184,217.833707978826,-35.14320387853321,13.624,-1,-1,0.8401569122148284 
392752914,6119157558660191488,217.838059080351,-35.1307440600931,10.661,-1,-1,0.9691453281227055 
125757999,6119505932048542336,215.62606196770994,-35.53872425241421,10.081,-1,-1,0.9761258438128625 
270351698,6119728583145254784,215.49527847132498,-35.1241640512436,13.297,-1,-1,0.8010583943443468 
125880230,6119959136995730560,216.40531243202702,-34.52364732160301,12.884,-1,-1,0.8750079670409907 
125986066,6120266828446086656,216.71546708068803,-33.82671392266,12.575,-1,-1,0.8932811440210733 
179538968,6121019753393326336,212.74824643854,-36.2672554767355,8.237,-1,-1,0.856578732192197 
323187591,6121138328850344576,213.438224776485,-35.76579142071221,13.575,-1,-1,0.8311532501222815 
179323628,6121243572728687488,211.68990549564094,-36.156794584764114,12.579,-1,-1,0.6090353669367329 
272209645,6121450585855924608,212.12291173679708,-35.1153516216559,12.081,-1,-1,0.5706425753468598 
107462919,6121438495524575616,212.52097075536702,-34.8031752686528,13.131,-1,-1,0.8263987569736644 
111947943,6121884794165929088,208.55629007608997,-35.64733450654399,8.982,-1,-1,0.555562795402895 
441010817,6122372015255831040,210.463487645206,-34.655710969855704,12.759,-1,-1,0.2046481312644603 
365718012,6122531203923694208,210.94075746194596,-33.735680635792896,11.981,-1,-1,6.868611633189286e-09 
339530484,6122808933689669504,214.26400282690702,-34.53680954672611,8.761,-1,-1,0.8531370149349443 
323269451,6123156718663843456,213.34964406013697,-33.5183659626205,7.511,-1,-1,8.943582434956477e-13 
421547418,6123612264372461312,214.33359694944,-32.5131507564059,9.525,-1,-1,0.896274029401296 
272208415,6123849995106903808,212.15195564345194,-33.6147497040553,11.894,-1,-1,0.8026374501752632 
272208416,6123849239190673792,212.15448889313703,-33.614744594278996,8.933,-1,-1,0.7520949922266038 
271276874,6124191535201362048,211.620085076601,-32.1376285725219,12.41,-1,-1,0.5783975719354991 
165768736,6161918459209986048,204.09696965266997,-38.450965544022395,12.512,-1,-1,0.8498059476220635 
461283278,6162004118037595904,203.37344974629997,-37.8888618312266,12.994,-1,-1,0.8206913838894255 
30098670,6164066526973429888,206.51661583080005,-35.71861738959571,12.925,-1,-1,0.6555557695303396 
30098670,6164066526972034560,206.51670394296903,-35.718316955994204,12.925,-1,-1,0.37695291501062966 
30067072,6164261930805373568,206.441435414063,-34.745242165308596,8.2,-1,-1,0.8582680197887634 
131498447,6164810793265919360,203.75510067866298,-34.86738632179951,9.298,-1,-1,0.005261909520755939 
305742185,6165039727906019968,206.0537300467,-34.28896033354971,11.014,-1,-1,0.6929613479244784 
30247429,6170243926895358720,207.3611046924879,-34.4510321509967,1.438,-1,-1,2.2122679475523029e-287 
30247012,6170340168522916992,207.34463324940702,-33.823281466953105,7.587,-1,-1,1.1944276871368076e-12 
111835484,6170485544575679104,207.95649120014403,-32.9942120707612,3.981,-1,-1,0.934686626659428 
111835485,6170485544575678592,207.95898688707803,-32.99477677714201,7.629,-1,-1,0.9079503593414944 
112176566,6170609308353405312,209.709400619859,-33.255850996602994,13.021,-1,-1,0.8377931153823939 
111950241,6170861680631603200,208.65086957941102,-32.77846428239889,13.552,-1,-1,0.7966748646193643 
30287172,6171969129358847744,207.66734024121203,-31.2065850481248,6.741,-1,-1,0.6948454903230771 
72852731,6174253223030365312,210.015076359964,-28.4743025914355,13.316,-1,-1,0.3847340998033204 
305720070,6174909463969544192,205.78553613971403,-30.5905732780592,9.41,-1,-1,0.2552718264949893 
30203030,6175158434633705344,207.24834282122296,-30.369156560005305,12.747,-1,-1,0.8902952415637898 
49420182,6176583710940811392,205.78517938141303,-28.171588087386397,8.733,-1,-1,0.5841866211729073 
72593890,6176902260075230976,208.56686462159402,-28.743267698978702,5.488,-1,-1,0.0 
72902613,6177446655769726336,210.44440781745897,-27.310231287651003,8.79,-1,-1,1.7508170977722427e-14 
101871444,6177943909903397760,206.47939736294697,-27.544310059488,11.156,-1,-1,3.3750432540402965e-20 
101827432,6178104949701960832,206.214199760294,-27.647574502540298,8.248,-1,-1,0.49155122989522704 
58629635,6188481217027153536,202.54127551666096,-27.690686723911195,12.131,-1,-1,0.8112699062781561 
49207107,6188578901763373952,204.276005475565,-27.652135717166395,7.409,-1,-1,0.0 
58463400,6189286231337288064,201.49853120718993,-27.469376064968195,8.161,-1,-1,0.36622826876199016 
121554775,6196999752088710656,225.60455545832198,-41.04233877304489,12.804,-1,-1,0.7841878830191334 
121306446,6196958309942925568,224.937033751217,-41.6191974279035,11.681,-1,-1,0.9484882128760757 
121407551,6196989444166807424,225.298052654534,-41.3446972208131,9.43,-1,-1,0.5525768549066417 
121554771,6196999752088711296,225.60107367149095,-41.0404326313617,12.873,-1,-1,0.7806773362970897 
121194918,6197039918622228864,224.87435782470098,-40.87515599394089,12.915,-1,-1,0.8096857848535605 
121190649,6197043900051148672,224.60446599865804,-41.026397088949395,11.968,-1,-1,0.6960991324718118 
121554340,6197005765042947584,225.54022577798398,-40.842562488236496,11.042,-1,-1,0.8782331691408074 
121304539,6197066581779312640,224.97070275972,-40.707205018823096,13.12,-1,-1,0.8970641800592399 
121662532,6197147567683255040,225.91893622093102,-40.31473455488641,13.369,-1,-1,0.7662758720158016 
276093181,6197236318886050688,224.297812056156,-40.8771700546218,13.243,-1,-1,0.8365692767283575 
121196226,6197282223497921152,224.84470951340697,-40.2201480689487,9.048,-1,-1,0.8902654209151137 
121250827,6197281742461305856,224.968390799792,-40.1999568431833,9.232,-1,-1,0.9034111542796349 
121196256,6197285212794891264,224.806240072907,-40.2055187409095,12.566,-1,-1,0.8924996706584041 
276216463,6197295933032784768,224.44107220938403,-40.087338163102395,12.222,-1,-1,0.9486641560938184 
276099008,6197348434713222784,224.278734033555,-39.91490249290351,12.871,-1,-1,0.4946540504172625 
461307978,6197364789948829952,224.10709668935303,-39.77151886550311,12.345,-1,-1,0.8307504737687341 
121634048,6197605754793258240,225.87779467090397,-39.519305724249,13.616,-1,-1,0.7962203732944002 
122160241,6197562289724506368,227.014866985004,-39.5273090516831,13.495,-1,-1,0.7970568431885404 
121839093,6197649494741193088,226.357648676091,-38.9509968440683,10.906,-1,-1,0.9649174762348679 
122357651,6197699247642250368,227.53038448199902,-38.7925983457485,5.182,-1,-1,0.0 
122248346,6197718179858321792,227.25942517782494,-38.534358720822105,7.016,-1,-1,0.37214370766387006 
121672534,6197808545969305600,225.97735400675208,-39.1353496025799,10.976,-1,-1,0.851899389824875 
121415852,6197885202544669312,225.49690131535797,-38.5485669172359,12.585,-1,-1,0.7947892467779922 
121840452,6197960106773771776,226.32031578352704,-38.236795517981804,12.612,-1,-1,0.8865877170674825 
121847737,6197998830199373568,226.54029235247398,-37.834730506830795,8.823,-1,-1,1.0399883669766044e-266 
121727233,6198018827566749184,226.178498815844,-38.013313964693,12.645,-1,-1,0.8020791219947324 
121846940,6198072080862574976,226.42626933697704,-37.39077054709779,11.123,-1,-1,0.9321061001719105 
121981598,6198053290385191680,226.655193243885,-37.65090525492501,13.491,-1,-1,0.8634803822405721 
121726626,6198061605441186176,226.24306675660003,-37.6891665408413,7.953,-1,-1,0.8221464041312093 
160502580,6198087096066975744,223.54660842705397,-39.923274662940194,10.596,-1,-1,0.8963503420270899 
160695823,6198115099253734656,223.97178667539598,-39.7290708931612,8.873,-1,-1,0.9132876789208405 
160494988,6198153616521807744,223.33263082532994,-39.58963027401821,13.436,-1,-1,0.6989275716997893 
461313203,6198117160838028544,224.10619811629797,-39.6288528404656,7.07,-1,-1,0.2653056720733921 
160451137,6198207393812529152,223.36285598008098,-39.0575342791796,12.071,-1,-1,0.816404446291327 
160578696,6198313256166085632,223.62387711690192,-38.70346237300889,12.782,-1,-1,0.8483828292859134 
160576551,6198640154715371136,223.595911989533,-37.3046059880201,12.519,-1,-1,0.8541394037520446 
160576551,6198640154715371008,223.5955038394029,-37.305450642987296,12.519,-1,-1,0.8509840271517283 
160444291,6198599507144514432,223.21269287363702,-37.8032492634864,5.252,-1,-1,0.844098519688426 
121240521,6198727978207576448,224.807922270694,-37.8813212058784,6.542,-1,-1,0.885929950963944 
121721423,6198824494711809152,226.063779093539,-37.331844394707296,13.612,-1,-1,0.6829733448578331 
121098446,6198992101512444160,224.65367081662103,-36.894437796911895,11.665,-1,-1,0.5688067203267904 
121098446,6198992101516004096,224.65325247863296,-36.894425664797396,11.665,-1,-1,0.24845013408672303 
121353282,6199118236115442560,225.138444340532,-36.5103387898929,13.413,-1,-1,0.7578295199832836 
121097596,6199162212282828288,224.62511878061798,-36.33196112326571,10.919,-1,-1,0.9362764429609232 
121357059,6199117995597281408,225.21942028830696,-36.47624194874139,10.128,-1,-1,0.7348618657324769 
121353669,6199123252637344640,225.07109771621398,-36.39163762350471,10.671,-1,-1,0.9608679252834392 
121095946,6199139779671067008,224.590616796543,-36.6026310935392,11.469,-1,-1,0.9632465649210846 
121480159,6199111737826200320,225.55509353581292,-36.4188787542272,10.901,-1,-1,0.9207414933502851 
122458811,6199212175641837824,227.876802808348,-38.404122299037496,12.92,-1,-1,0.4990999731824556 
276302140,6199254197596989312,228.268303782167,-37.91185631383539,12.925,-1,-1,0.7815894355034084 
276294305,6199215920854549888,228.09407065441792,-38.368666380641606,13.146,-1,-1,0.8344226665557354 
307606546,6199410156455809792,229.017433278438,-36.9830385403343,12.181,-1,-1,0.8753860638103984 
307606579,6199409842916353664,228.969510884547,-36.99913535018959,7.58,-1,-1,0.3090516491955029 
307602388,6199395656645838976,228.95175467056094,-37.15455138466811,7.963,-1,-1,0.8464547558505509 
307606851,6199395656645840384,228.95384164161598,-37.148917602808794,7.644,-1,-1,0.8343278812798827 
276301544,6199367893976386304,228.23366851728397,-37.6058106659912,13.209,-1,-1,0.7112449669124218 
276462609,6199454270059276544,228.614103281823,-36.9905626033426,13.492,-1,-1,0.8664656971421033 
276300912,6199429191749976960,228.252701434968,-37.2479841837807,7.958,-1,-1,0.809994640147765 
276300910,6199429191749977344,228.25435990829303,-37.2467783249525,7.876,-1,-1,0.8369156289178173 
276462423,6199461352465689984,228.62099409569902,-36.89580473834249,9.056,-1,-1,0.6928182429214891 
121982262,6199574705240285440,226.55809034542602,-37.290043838767204,8.134,-1,-1,0.7911304359631681 
121982251,6199563194727895424,226.676586541424,-37.29763904330729,11.838,-1,-1,0.8359950262814203 
121982255,6199563194727896448,226.67567464379806,-37.2968391430209,11.93,-1,-1,0.8533599410751664 
122250596,6199540551660194432,227.224042671516,-37.263140331885594,10.755,-1,-1,0.9253107658426363 
122543680,6199656721935758592,227.93016702343897,-36.5854985679442,13.453,-1,-1,0.8503961820738473 
276299314,6199689466766560512,228.22524952282902,-36.3221181895925,12.74,-1,-1,0.869326428692451 
122462384,6199709257975907456,227.79319401071706,-36.40760339542509,11.185,-1,-1,0.8757078645281212 
122362176,6199755025147725440,227.52744320851798,-36.099054580742795,12.292,-1,-1,0.9228025245514611 
122362178,6199754990787991424,227.51255022600398,-36.0970912091935,12.249,-1,-1,0.868928013358643 
76325954,6199762923588913536,227.90394304721002,-35.845040286465505,11.136,-1,-1,0.7113991404587605 
148221800,6199818655082933504,229.77245473738205,-36.3623907042519,8.869,-1,-1,0.9659120516367592 
148082152,6199779145683535488,229.472305196633,-36.850700670014206,13.555,-1,-1,0.8377194070573234 
276298931,6200071478337843456,228.281809490239,-36.091527019229495,6.185,-1,-1,0.9515963107062083 
276298924,6200071856294966016,228.29163014737503,-36.08693665331779,13.129,-1,-1,0.6525309800644172 
272392958,6199989221119985920,229.68651717652503,-35.766938885010205,12.842,-1,-1,0.8758956348569038 
276461389,6200052404383588992,228.621995659454,-36.234993026214795,8.876,-1,-1,0.9436570927557713 
76655604,6200194657998895616,229.14238818834798,-35.5380374881501,12.561,-1,-1,0.4388667991758364 
76401023,6200177851790170496,228.307148349382,-35.2988596501199,11.659,-1,-1,0.968327700837112 
272391535,6200253894188252800,229.64143009938402,-34.8380295624987,13.575,-1,-1,0.869373802264271 
76655993,6200211940947508480,229.14168550266004,-35.2470984992824,12.684,-1,-1,0.7644578334986739 
76706759,6200322407506663296,229.225956019854,-34.535497168731,11.858,-1,-1,0.9704043841580414 
76706909,6200303853247918720,229.218849571596,-34.6701204927207,13.45,-1,-1,0.8240361656240996 
272391674,6200240184652616192,229.65883014671903,-34.9267896369703,13.038,-1,-1,0.5346417587324623 
76656303,6200271555093609600,229.145331033702,-35.008411274607,12.702,-1,-1,0.854970886135964 
76706808,6200310514738629504,229.29450164820412,-34.57717215612999,7.83,-1,-1,0.8622075988417606 
76768347,6200310484677437184,229.30971006871096,-34.5659896583987,11.805,-1,-1,0.9655838109569239 
76706801,6200310519037175040,229.295044803068,-34.572208717779105,10.155,-1,-1,0.9693851075773108 
76706761,6200322407506663040,229.22298349559404,-34.537198780546106,12.726,-1,-1,0.7526450215306868 
121722824,6200409853040214528,226.065940110223,-36.4556551375145,13.597,-1,-1,0.836417952492582 
121723691,6200462182921595648,226.22521583409997,-35.954212341287004,8.924,-1,-1,0.9203608192928382 
76053260,6200553751624411776,227.06265688573106,-35.6825736990514,13.11,-1,-1,0.8432309261236696 
122252700,6200511489145596800,227.34344276150398,-35.9049446437623,12.474,-1,-1,0.6881420185395521 
75970186,6200568526311168896,226.782732553586,-35.63074620464509,8.576,-1,-1,0.9371239964060545 
76054622,6200603951201971456,227.09227128361601,-35.2477740894086,13.585,-1,-1,0.8632436031919123 
76277189,6200521625268526592,227.53323382311797,-35.6604423982155,13.352,-1,-1,0.7943688058503378 
75487551,6200701429779938944,225.132148012067,-35.792039893450706,13.393,-1,-1,0.8737259089363552 
75538593,6200710844348473984,225.38232814981498,-35.5451898858134,12.947,-1,-1,0.8500648504057242 
75971901,6200792375707775488,226.811583511835,-35.0833328466787,9.642,-1,-1,0.9694386998435042 
75873633,6200763071150235520,226.57462842786396,-35.4062934305241,8.364,-1,-1,0.6148999980901247 
75618867,6200721564587253760,225.751384901204,-35.4791765598019,12.826,-1,-1,0.9007677290174718 
75617543,6200738469578620672,225.647726251438,-35.329722783773605,13.094,-1,-1,0.7974415388430208 
76279648,6201031558145621248,227.66380815762395,-34.402098955896804,13.477,-1,-1,0.7151263414980096 
76200530,6200991941366872448,227.38418341622508,-34.8531664601108,12.845,-1,-1,0.8402071189758773 
76276016,6200993006518758784,227.540553482567,-34.8120354402323,12.28,-1,-1,0.8181334464322587 
371118393,6201113192586002688,228.165791653349,-34.2832134976618,11.486,-1,-1,0.9492123724713393 
76580025,6201037468020027392,228.66483416659906,-34.761574388258,8.7,-1,-1,0.9598439141517954 
76653010,6201073751904265984,228.97813149332904,-34.3576383586388,12.595,-1,-1,0.7821183227755332 
371118408,6201113299962786304,228.16876395859902,-34.271345344081205,13.07,-1,-1,0.6886823344177405 
76401960,6201057735969231744,228.248436967682,-34.5904305995055,12.674,-1,-1,0.7821026278910741 
76275435,6201214382015220736,227.57180496653993,-34.370595329663,12.629,-1,-1,0.6964279675694872 
76050403,6201313612939182976,227.02103363603803,-33.63230374166729,10.532,-1,-1,0.9657126036451871 
76055688,6201203872232666624,227.182912928445,-34.47069929645861,13.266,-1,-1,0.8706629453633207 
76055544,6201195969492814336,227.068688997728,-34.5797951127673,13.108,-1,-1,0.8619791078456321 
76055423,6201183153310370816,227.094057249754,-34.6659164111491,12.176,-1,-1,0.8673772481992527 
76280212,6201324028237163008,227.75070567036798,-33.9468484636675,13.0,-1,-1,0.8645308116805097 
76056809,6201314162694996992,227.10412008397597,-33.632187261764194,11.086,-1,-1,0.9699556551369685 
76202458,6201418448798494720,227.35243357956,-33.321392103412,13.534,-1,-1,0.7770625719777328 
76396420,6201377457630516992,227.96710780228895,-33.35368550679281,12.36,-1,-1,0.6577889588617483 
160150808,6201473630541002624,222.331010572007,-38.171900131577196,12.531,-1,-1,0.8875145081161885 
76322063,6201456107071825792,227.76976754101503,-32.8577268695154,12.433,-1,-1,0.7883748543780877 
76322064,6201456107071825536,227.768639869746,-32.85855640728431,10.537,-1,-1,0.8826901629560985 
160289653,6201616017296493056,222.76605132150797,-37.6086511102672,13.549,-1,-1,0.8842184424905367 
